552836829234614272	1	1	1
552836829234614272	2	1	-1
552836829234614272	3	1	1
552836829234614272	4	1	-1
552836829234614272	5	2	-1
552836829234614272	6	1	1
552836829234614272	7	1	1
552836829234614272	8	1	1
552836829234614272	9	5	1
552836829234614272	10	1	-1
552836829234614272	11	5	-1
552836829234614272	12	5	-1
552836829234614272	13	9	1
552836829234614272	14	1	-1
552836829234614272	15	13	-1
552836829234614272	16	13	-1
552836829234614272	17	13	1
552836829234614272	18	1	-1
552836829234614272	19	1	1
552836829234614272	20	1	-1
