553113509152952321	1	1	1
553113509152952321	2	1	-1
553113509152952321	3	1	-1
553113509152952321	4	1	-1
553113509152952321	5	1	-1
553113509152952321	6	1	1
553113509152952321	7	1	1
553113509152952321	8	4	-1
553113509152952321	9	8	-1
553113509152952321	10	1	1
553113509152952321	11	3	-1
553113509152952321	12	3	1
553113509152952321	13	11	-1
553113509152952321	14	12	1
553113509152952321	15	13	1
553113509152952321	16	15	1
553113509152952321	17	1	-1
553113509152952321	18	17	1
553113509152952321	19	16	1
553113509152952321	20	19	-1
553113509152952321	21	14	1
553113509152952321	22	9	1
553113509152952321	23	3	-1
553113509152952321	24	12	-1
553113509152952321	25	3	-1
553113509152952321	26	3	-1
553113509152952321	27	26	1
553113509152952321	28	3	1
553113509152952321	29	23	1
553113509152952321	30	26	1
553113509152952321	31	27	-1
553113509152952321	32	26	1
553113509152952321	33	32	1
553113509152952321	34	29	-1
553113509152952321	35	33	-1
553113509152952321	36	35	-1
