552829971631472640	1	1	1
552829971631472640	2	1	-1
552829971631472640	3	1	1
552829971631472640	4	1	-1
552829971631472640	5	1	-1
552829971631472640	6	1	-1
552829971631472640	7	1	1
552829971631472640	8	1	1
552829971631472640	9	1	1
552829971631472640	10	1	1
552829971631472640	11	1	-1
552829971631472640	12	1	1
552829971631472640	13	1	-1
552829971631472640	14	1	1
552829971631472640	15	1	-1
552829971631472640	16	1	-1
552829971631472640	17	16	1
552829971631472640	18	17	-1
552829971631472640	19	18	1
552829971631472640	20	18	1
552829971631472640	21	20	1
552829971631472640	22	20	1
552829971631472640	23	21	-1
552829971631472640	24	20	-1
