581290271997968384	1	1	1
581290271997968384	2	1	-1
581290271997968384	3	1	1
581290271997968384	4	1	-1
581290271997968384	5	1	-1
581290271997968384	6	1	1
581290271997968384	7	1	-1
581290271997968384	8	7	-1
581290271997968384	9	7	1
581290271997968384	10	1	-1
581290271997968384	11	7	1
581290271997968384	12	1	1
581290271997968384	13	7	-1
581290271997968384	14	8	1
581290271997968384	15	1	-1
581290271997968384	16	7	1
581290271997968384	17	6	-1
581290271997968384	18	1	-1
581290271997968384	19	18	1
581290271997968384	20	2	-1
581290271997968384	21	20	1
581290271997968384	22	5	1
581290271997968384	23	6	-1
581290271997968384	24	2	-1
581290271997968384	25	24	1
581290271997968384	26	24	-1
