524976526891417600	1	1	1
524976526891417600	2	1	-1
524976526891417600	3	1	1
524976526891417600	4	1	-1
524976526891417600	5	1	-1
524976526891417600	6	1	1
524976526891417600	7	1	1
524976526891417600	8	1	-1
524976526891417600	9	1	1
524976526891417600	10	1	1
524976526891417600	11	1	-1
524976526891417600	12	1	1
524976526891417600	13	1	-1
524976526891417600	14	1	1
524976526891417600	15	1	1
524976526891417600	16	1	-1
524976526891417600	17	1	1
524976526891417600	18	1	-1
524976526891417600	19	1	-1
524976526891417600	20	5	-1
524976526891417600	21	16	1
