524949526487265280	1	1	1
524949526487265280	2	1	1
524949526487265280	3	1	-1
524949526487265280	4	1	-1
524949526487265280	5	1	1
524949526487265280	6	1	-1
524949526487265280	7	1	1
524949526487265280	8	1	1
524949526487265280	9	1	-1
524949526487265280	10	1	1
524949526487265280	11	1	1
524949526487265280	12	1	1
524949526487265280	13	1	-1
524949526487265280	14	1	1
524949526487265280	15	1	1
524949526487265280	16	1	1
524949526487265280	17	14	1
524949526487265280	18	17	1
524949526487265280	19	1	1
524949526487265280	20	13	-1
