580319116302647297	1	1	1
580319116302647297	2	1	-1
580319116302647297	3	1	-1
580319116302647297	4	1	1
580319116302647297	5	1	-1
580319116302647297	6	1	-1
580319116302647297	7	1	-1
580319116302647297	8	1	-1
580319116302647297	9	1	-1
580319116302647297	10	1	-1
580319116302647297	11	1	1
580319116302647297	12	1	1
580319116302647297	13	1	1
580319116302647297	14	1	1
580319116302647297	15	1	1
580319116302647297	16	1	-1
580319116302647297	17	15	-1
580319116302647297	18	17	1
580319116302647297	19	17	-1
580319116302647297	20	19	1
580319116302647297	21	20	1
