552804962158514176	1	1	1
552804962158514176	2	1	1
552804962158514176	3	1	1
552804962158514176	4	1	-1
552804962158514176	5	1	1
552804962158514176	6	1	1
552804962158514176	7	1	1
552804962158514176	8	2	-1
552804962158514176	9	1	-1
552804962158514176	10	4	-1
552804962158514176	11	9	1
552804962158514176	12	11	-1
552804962158514176	13	9	-1
552804962158514176	14	1	-1
552804962158514176	15	1	-1
552804962158514176	16	13	-1
552804962158514176	17	1	1
552804962158514176	18	1	1
552804962158514176	19	16	1
552804962158514176	20	1	1
552804962158514176	21	18	1
552804962158514176	22	14	-1
552804962158514176	23	22	-1
