544390130682068993	1	1	1
544390130682068993	2	1	-1
544390130682068993	3	1	1
544390130682068993	4	1	-1
544390130682068993	5	2	-1
544390130682068993	6	1	1
544390130682068993	7	1	-1
544390130682068993	8	1	1
544390130682068993	9	1	1
544390130682068993	10	1	1
544390130682068993	11	1	-1
544390130682068993	12	1	-1
544390130682068993	13	1	1
544390130682068993	14	1	1
544390130682068993	15	1	-1
544390130682068993	16	1	-1
544390130682068993	17	12	1
544390130682068993	18	17	1
544390130682068993	19	2	-1
544390130682068993	20	18	1
544390130682068993	21	20	1
544390130682068993	22	3	1
544390130682068993	23	22	-1
544390130682068993	24	23	-1
