544276027644850176	1	1	1
544276027644850176	2	1	-1
544276027644850176	3	1	-1
544276027644850176	4	1	1
544276027644850176	5	1	1
544276027644850176	6	1	-1
544276027644850176	7	1	1
544276027644850176	8	2	-1
544276027644850176	9	6	1
544276027644850176	10	4	1
544276027644850176	11	10	-1
544276027644850176	12	1	-1
544276027644850176	13	1	-1
544276027644850176	14	1	1
544276027644850176	15	1	1
544276027644850176	16	11	1
544276027644850176	17	1	1
544276027644850176	18	1	1
544276027644850176	19	18	-1
544276027644850176	20	19	1
544276027644850176	21	9	1
544276027644850176	22	19	-1
544276027644850176	23	9	1
544276027644850176	24	21	1
544276027644850176	25	24	-1
544276027644850176	26	25	-1
544276027644850176	27	26	-1
544276027644850176	28	26	-1
544276027644850176	29	23	-1
544276027644850176	30	29	-1
544276027644850176	31	29	1
544276027644850176	32	31	1
544276027644850176	33	31	1
544276027644850176	34	31	1
544276027644850176	35	32	-1
544276027644850176	36	25	-1
544276027644850176	37	35	1
544276027644850176	38	6	1
544276027644850176	39	19	-1
544276027644850176	40	9	-1
544276027644850176	41	32	1
544276027644850176	42	41	1
544276027644850176	43	41	1
544276027644850176	44	41	-1
544276027644850176	45	44	-1
544276027644850176	46	45	1
544276027644850176	47	45	1
544276027644850176	48	26	-1
544276027644850176	49	19	-1
