544480083982168064	1	1	1
544480083982168064	2	1	-1
544480083982168064	3	1	-1
544480083982168064	4	1	-1
544480083982168064	5	1	1
544480083982168064	6	1	1
544480083982168064	7	1	-1
544480083982168064	8	1	1
544480083982168064	9	1	-1
544480083982168064	10	1	-1
544480083982168064	11	1	1
544480083982168064	12	1	1
544480083982168064	13	1	1
544480083982168064	14	1	1
544480083982168064	15	1	-1
544480083982168064	16	1	-1
544480083982168064	17	1	1
544480083982168064	18	1	1
544480083982168064	19	16	1
544480083982168064	20	17	1
544480083982168064	21	20	1
544480083982168064	22	21	1
544480083982168064	23	22	1
544480083982168064	24	23	-1
544480083982168064	25	24	-1
