544282015487787008	1	1	1
544282015487787008	2	1	1
544282015487787008	3	1	1
544282015487787008	4	3	-1
544282015487787008	5	2	1
544282015487787008	6	4	1
544282015487787008	7	1	-1
544282015487787008	8	5	1
544282015487787008	9	6	-1
544282015487787008	10	9	-1
544282015487787008	11	8	1
544282015487787008	12	9	-1
544282015487787008	13	10	-1
544282015487787008	14	10	1
544282015487787008	15	9	1
544282015487787008	16	14	1
544282015487787008	17	11	-1
544282015487787008	18	1	1
544282015487787008	19	18	1
544282015487787008	20	19	-1
544282015487787008	21	20	-1
544282015487787008	22	21	1
544282015487787008	23	6	1
544282015487787008	24	22	1
544282015487787008	25	24	1
544282015487787008	26	23	1
544282015487787008	27	8	1
544282015487787008	28	27	-1
544282015487787008	29	28	-1
544282015487787008	30	26	1
544282015487787008	31	29	-1
544282015487787008	32	28	1
544282015487787008	33	17	1
544282015487787008	34	32	1
544282015487787008	35	23	1
544282015487787008	36	23	1
544282015487787008	37	23	1
544282015487787008	38	23	1
544282015487787008	39	34	1
