552797729504886784	1	1	1
552797729504886784	2	1	-1
552797729504886784	3	1	1
552797729504886784	4	1	1
552797729504886784	5	1	-1
552797729504886784	6	1	1
552797729504886784	7	4	-1
552797729504886784	8	1	-1
552797729504886784	9	1	-1
552797729504886784	10	1	1
552797729504886784	11	1	1
552797729504886784	12	8	-1
552797729504886784	13	12	1
552797729504886784	14	13	1
552797729504886784	15	14	1
552797729504886784	16	15	1
552797729504886784	17	13	-1
552797729504886784	18	14	-1
552797729504886784	19	1	-1
552797729504886784	20	17	1
552797729504886784	21	20	1
552797729504886784	22	21	-1
552797729504886784	23	15	-1
552797729504886784	24	15	1
552797729504886784	25	24	-1
552797729504886784	26	25	1
552797729504886784	27	26	1
552797729504886784	28	26	1
552797729504886784	29	27	1
