524947716393414656	1	1	1
524947716393414656	2	1	1
524947716393414656	3	1	1
524947716393414656	4	1	-1
524947716393414656	5	1	-1
524947716393414656	6	1	1
524947716393414656	7	1	1
524947716393414656	8	1	-1
524947716393414656	9	1	1
524947716393414656	10	9	1
524947716393414656	11	10	1
524947716393414656	12	1	-1
524947716393414656	13	11	1
524947716393414656	14	13	1
524947716393414656	15	1	-1
524947716393414656	16	11	1
524947716393414656	17	1	1
524947716393414656	18	1	1
524947716393414656	19	1	-1
524947716393414656	20	10	-1
524947716393414656	21	17	1
524947716393414656	22	21	-1
524947716393414656	23	12	1
524947716393414656	24	15	1
524947716393414656	25	17	-1
524947716393414656	26	24	1
524947716393414656	27	25	-1
524947716393414656	28	22	-1
524947716393414656	29	28	-1
524947716393414656	30	26	1
524947716393414656	31	30	-1
524947716393414656	32	31	-1
524947716393414656	33	32	1
524947716393414656	34	31	1
524947716393414656	35	33	1
524947716393414656	36	32	-1
524947716393414656	37	33	-1
524947716393414656	38	37	-1
524947716393414656	39	38	1
524947716393414656	40	39	1
524947716393414656	41	38	-1
524947716393414656	42	39	1
524947716393414656	43	39	-1
524947716393414656	44	40	1
524947716393414656	45	40	-1
524947716393414656	46	40	-1
524947716393414656	47	46	-1
524947716393414656	48	47	-1
524947716393414656	49	29	1
524947716393414656	50	29	1
524947716393414656	51	17	-1
524947716393414656	52	6	1
524947716393414656	53	49	1
524947716393414656	54	49	1
524947716393414656	55	47	1
524947716393414656	56	54	1
524947716393414656	57	50	-1
524947716393414656	58	52	-1
524947716393414656	59	52	-1
524947716393414656	60	53	1
524947716393414656	61	53	1
524947716393414656	62	49	1
524947716393414656	63	61	-1
524947716393414656	64	61	-1
524947716393414656	65	61	1
524947716393414656	66	61	-1
524947716393414656	67	59	1
524947716393414656	68	59	-1
524947716393414656	69	59	1
524947716393414656	70	59	1
524947716393414656	71	58	1
524947716393414656	72	58	-1
524947716393414656	73	69	-1
524947716393414656	74	69	1
524947716393414656	75	27	1
524947716393414656	76	27	-1
524947716393414656	77	75	1
524947716393414656	78	75	-1
524947716393414656	79	78	1
524947716393414656	80	78	-1
524947716393414656	81	80	-1
524947716393414656	82	81	-1
524947716393414656	83	82	1
524947716393414656	84	80	-1
524947716393414656	85	83	-1
524947716393414656	86	84	-1
524947716393414656	87	84	-1
524947716393414656	88	86	1
524947716393414656	89	87	-1
524947716393414656	90	88	1
524947716393414656	91	90	1
524947716393414656	92	91	-1
524947716393414656	93	91	1
524947716393414656	94	91	-1
524947716393414656	95	73	1
524947716393414656	96	74	1
524947716393414656	97	74	-1
524947716393414656	98	97	1
524947716393414656	99	74	1
524947716393414656	100	74	1
524947716393414656	101	100	-1
524947716393414656	102	100	-1
524947716393414656	103	100	-1
524947716393414656	104	44	1
