553213740137467907	1	1	1
553213740137467907	2	1	1
553213740137467907	3	1	1
553213740137467907	4	1	1
553213740137467907	5	1	-1
553213740137467907	6	1	1
553213740137467907	7	1	1
553213740137467907	8	1	1
553213740137467907	9	1	-1
553213740137467907	10	1	1
553213740137467907	11	1	1
553213740137467907	12	1	-1
553213740137467907	13	1	1
553213740137467907	14	5	-1
553213740137467907	15	1	1
553213740137467907	16	1	1
553213740137467907	17	6	-1
553213740137467907	18	7	1
553213740137467907	19	1	1
553213740137467907	20	2	1
553213740137467907	21	2	1
553213740137467907	22	20	-1
553213740137467907	23	22	1
553213740137467907	24	21	1
553213740137467907	25	23	1
553213740137467907	26	24	1
553213740137467907	27	25	1
553213740137467907	28	26	1
553213740137467907	29	25	1
553213740137467907	30	27	1
553213740137467907	31	29	-1
553213740137467907	32	17	1
553213740137467907	33	32	1
553213740137467907	34	19	1
553213740137467907	35	19	-1
553213740137467907	36	19	-1
553213740137467907	37	31	1
