552805069956329472	1	1	1
552805069956329472	2	1	1
552805069956329472	3	1	1
552805069956329472	4	1	1
552805069956329472	5	1	-1
552805069956329472	6	1	1
552805069956329472	7	5	1
552805069956329472	8	1	1
552805069956329472	9	1	-1
552805069956329472	10	7	-1
552805069956329472	11	10	-1
552805069956329472	12	11	1
552805069956329472	13	12	-1
552805069956329472	14	12	-1
552805069956329472	15	14	-1
552805069956329472	16	7	-1
552805069956329472	17	1	1
552805069956329472	18	1	1
552805069956329472	19	1	1
552805069956329472	20	5	1
552805069956329472	21	12	-1
552805069956329472	22	21	1
552805069956329472	23	22	-1
